Simulacion,cantidad_individuos,p_mutacion,cantidad_maxima_generaciones,tiempo_maximo,p_optimizacion_deterministica,probabilidad_saltar_periodo,peso_seleccion_paso,peso_seleccion_demanda,peso_mover_periodo,peso_cambiar_task,intentos_mutacion,probabilidad_reducir,probabilidad_completo,Generacion 0,Generacion 1,Generacion 2,Generacion 3,Generacion 4,Generacion 5,Generacion 6,Generacion 7,Generacion 8,Generacion 9,Generacion 10,Valor_Incumbente,Hubo_Mejora,Porc_Mejora_Aptitud
537,10,0.01,10,3600,0.0,0.05,2,2,1,4,2,0.33,0.66,965.888061409,963.4938757378001,973.549427658,981.0537821628001,975.5843699354,971.8622266586001,984.37321252,999.6093866046,1009.7588820806001,1001.6160834551999,1000.9206632081999,956.551686848,False,0.03626983622522028
538,10,0.01,10,3600,1.0,0.05,2,2,1,4,2,0.33,0.66,961.0656039136,963.887864377,968.0259015792001,969.7778507184,995.8060076154001,996.3366483622,988.0354718038,983.4042965532001,977.4426235335999,978.3789619172,967.9916597668,942.765685504,False,0.007206642111627088
539,10,0.01,10,3600,0.0,0.05,2,2,1,4,10,0.33,0.66,957.7166273554,955.6851251390001,969.4346705388,975.4472145133999,988.3257678348,1000.1512495978001,1007.8366647718,1001.760730321,998.3255292962,993.2272631046001,991.6220006694,958.284362658,False,0.03540230204379448
540,10,0.01,10,3600,1.0,0.05,2,2,1,4,10,0.33,0.66,961.0656039136,974.6481239292,983.0079517452001,984.801564625,982.3616945424001,978.6957431032,985.3438932412,995.7254436554,986.7014122472001,980.9332054036,972.2784823203999,940.187652212,False,0.011667131110654143
541,10,0.01,10,3600,0.0,0.05,2,2,1,4,1,0.66,0.33,957.7166273554,961.4032281588001,962.9612542361999,982.4450266008,986.243801525,997.6638368606,994.0817095024,984.8782414126001,977.0167767444,983.8528095374,977.9199578128,931.682027394,False,0.021095311369072414
542,10,0.01,10,3600,1.0,0.05,2,2,1,4,1,0.66,0.33,961.0656039136,976.3302796024,969.8627059,979.9452637640001,982.111438067,978.8191687689999,986.8954439256,990.0540752338,999.8981780903999,998.002086101,999.73861186,955.112176438,False,0.040239717027555556
543,10,0.01,10,3600,0.0,0.05,2,2,1,4,2,0.66,0.33,957.7166273554,962.3452101874,967.627931066,983.1853512158001,992.1320071493999,990.8607480590001,992.1134258497999,981.9568877968001,976.8027099834001,969.1444270046001,960.6361603276,942.682329876,False,0.0030484309124525965
544,10,0.01,10,3600,1.0,0.05,2,2,1,4,2,0.66,0.33,970.3373429984,975.182577983,982.0261435238001,988.9034266662,991.0745428774001,994.1886145366,992.9471135882001,997.7208987014001,994.2685854956001,995.3196286345999,995.1550136432,953.490397818,False,0.025576332626869713
545,10,0.01,10,3600,0.0,0.05,2,2,1,4,10,0.66,0.33,961.0656039136,974.9802019498,984.0435947395999,982.3504605579999,996.8702623254001,989.6586334895999,988.0847013532,984.0580868532,975.3667737452,983.725095727,974.5625687794,957.347789018,False,0.0140437497823649
546,10,0.01,10,3600,1.0,0.05,2,2,1,4,10,0.66,0.33,965.888061409,961.4403748862,971.4318673312,974.1081768108,987.0716646540001,994.8257688527999,1001.0492190548,1003.0879632568,995.6853355691999,992.2086085792,995.6254161740001,948.741458352,False,0.030787578761063035
547,10,0.01,10,3600,0.0,0.05,2,2,1,4,1,0.66,0.66,965.888061409,958.1109199774,961.1040755792001,978.4907993776,977.8942726854,982.7532536152,993.1251517462,980.7381425035999,985.6976076648,995.9944006558001,993.5195425722001,975.806809406,False,0.028607332740910315
548,10,0.01,10,3600,1.0,0.05,2,2,1,4,1,0.66,0.66,961.0656039136,976.3302796024,969.8627059,979.9452637640001,982.111438067,978.8191687689999,986.8954439256,990.0540752338,999.8981780903999,998.002086101,999.73861186,955.112176438,False,0.040239717027555556
549,10,0.01,10,3600,0.0,0.05,2,2,1,4,2,0.66,0.66,957.7166273554,962.3452101874,967.627931066,983.1853512158001,992.1320071493999,990.8607480590001,992.1134258497999,981.9568877968001,976.8027099834001,969.1444270046001,960.6361603276,942.682329876,False,0.0030484309124525965
550,10,0.01,10,3600,1.0,0.05,2,2,1,4,2,0.66,0.66,980.0482749253999,978.0320041376001,977.6753880136,985.2594959321999,988.3630214975999,985.2824858816,994.3633599389999,986.8149690349999,985.4394657139999,994.3581825253999,988.1212879225999,971.801754674,False,0.008237362590954473
551,10,0.01,10,3600,0.0,0.05,2,2,1,4,10,0.66,0.66,965.888061409,961.5949236294,971.1117407842,980.967718312,987.4591120769999,995.4286087512,997.5156303422,998.0773331370001,1005.3010660140001,1009.7478253830001,1018.1675012292001,968.862585592,False,0.05412577493083087
552,10,0.01,10,3600,1.0,0.05,2,2,1,4,10,0.66,0.66,957.7166273554,955.6594600978,968.0939322292,978.9372576992,976.0696392555999,978.4505787976001,989.1471797931999,984.6797273614,989.9716599288,987.2784232182,991.3946866098,972.241979636,False,0.035164952024898326
553,10,0.01,10,3600,0.0,0.05,2,4,1,4,1,0.33,0.33,963.3543285747999,962.4919187876,962.1894745908,974.0503788407999,975.1381952166,973.5942509070001,980.2550859432,970.179003536,981.3710242566,980.3286644277999,976.0570275204,963.066813844,False,0.01318590529861703
554,10,0.01,10,3600,1.0,0.05,2,4,1,4,1,0.33,0.33,971.9942776136,974.5755249481999,973.7751169314,972.1857086366001,976.3656050002,984.1638676972001,980.6130429627999,983.4506119004,987.6476037004,976.735656298,982.3161706581999,963.372930064,False,0.010619294045579908
555,10,0.01,10,3600,0.0,0.05,2,4,1,4,2,0.33,0.33,967.492630554,965.1307999196,969.2478613597999,973.7197557932001,983.0803267668,970.1012373034,981.2223916904001,992.7331067374,1004.5906710412,1010.5052990702001,1010.4856601596,990.343919168,False,0.04443757838339458
556,10,0.01,10,3600,1.0,0.05,2,4,1,4,2,0.33,0.33,967.492630554,965.0360169576,969.6910985842,972.9960213861999,968.9152259758,984.364191731,1002.0321391138001,998.3567665070001,998.4590329914001,1007.6783213954001,1013.4154315268,974.888463312,False,0.04746578890890773
557,10,0.01,10,3600,0.0,0.05,2,4,1,4,10,0.33,0.33,967.492630554,970.8774123134001,969.0618613557999,968.3151801962,974.1437767887999,983.054082978,983.9115080285999,980.1588924596001,971.9655417864,973.0216554298,972.2817103773999,951.449301908,False,0.00494999100991354
558,10,0.01,10,3600,1.0,0.05,2,4,1,4,10,0.33,0.33,968.1175638651999,968.3229530166,967.6893613402001,980.7029147582,982.0457437414,985.7656470640001,989.3930064708,991.837925423,984.8810814947999,994.2904310878,986.3930370423999,961.768779754,False,0.018877328394121172
559,10,0.01,10,3600,0.0,0.05,2,4,1,4,1,0.33,0.66,971.9942776136,975.0187288499999,978.5305136929999,989.4067354737999,988.1145400968,981.4256376284,979.1572398103999,976.3168029906001,968.1659090936,973.5337060723999,969.1447916146001,952.401678232,True,-0.0029315872167436073
560,10,0.01,10,3600,1.0,0.05,2,4,1,4,1,0.33,0.66,967.492630554,970.7807212346,978.6586720014,981.1582763536001,987.2546513028001,986.5714654596001,983.7350948323999,977.7732545938001,976.1001144138002,974.6342943719999,979.6381118318001,966.053519818,False,0.012553564641464383
561,10,0.01,10,3600,0.0,0.05,2,4,1,4,2,0.33,0.66,963.3543285747999,966.2644708240001,971.2516129782,970.9734477648001,973.7497156998,983.5317226412001,989.2967892566,984.008192686,972.6162865501999,977.7386665644001,980.3453607488,962.929785894,False,0.01763736526635728
562,10,0.01,10,3600,1.0,0.05,2,4,1,4,2,0.33,0.66,968.1175638651999,968.472664779,965.1404548978,965.8631109841999,966.4662696968,973.2062240335999,992.6109061249999,990.7077363648001,981.3925661562,980.2862353124001,987.0097211946,954.465703784,False,0.019514321436307127
563,10,0.01,10,3600,0.0,0.05,2,4,1,4,10,0.33,0.66,968.1175638651999,968.5012477328,966.7462231878001,981.7392215673999,985.3767655872,974.8789289406001,974.0172742968,983.995197403,994.1385493641999,992.2213430677999,990.0642894014,956.5348504359999,False,0.022669483909142106
564,10,0.01,10,3600,1.0,0.05,2,4,1,4,10,0.33,0.66,963.3543285747999,958.818463097,972.193375346,982.9856987777999,982.4878093384001,980.7126005522001,988.2115102527999,998.0365187442,991.4531773962001,988.7571597122,988.425666313,965.781589918,False,0.026025042909487928
565,10,0.01,10,3600,0.0,0.05,2,4,1,4,1,0.66,0.33,967.492630554,970.6943772314,978.7825436384,987.7285166457999,975.5833754316,988.6810468502001,991.6583115679999,991.9021663906,992.7588925489999,987.0922167314,991.8735878391999,977.425791424,False,0.025200147799822516
566,10,0.01,10,3600,1.0,0.05,2,4,1,4,1,0.66,0.33,967.492630554,970.7807212346,978.6586720014,981.1582763536001,987.2546513028001,986.5714654596001,983.7350948323999,977.7732545938001,976.1001144138002,974.6342943719999,979.6381118318001,966.053519818,False,0.012553564641464383
567,10,0.01,10,3600,0.0,0.05,2,4,1,4,2,0.66,0.33,966.3101829323999,972.1426809332,973.3961332893999,979.6620685184,981.9155817389999,1000.1245710278001,994.636367771,995.119810509,993.511445184,997.4067285804,1002.714907197,983.63621923,False,0.03767395284413229
568,10,0.01,10,3600,1.0,0.05,2,4,1,4,2,0.66,0.33,967.492630554,965.0360169576,969.6910985842,972.9960213861999,968.9152259758,984.364191731,1002.0321391138001,998.3567665070001,998.4590329914001,1007.6783213954001,1013.4154315268,974.888463312,False,0.04746578890890773
569,10,0.01,10,3600,0.0,0.05,2,4,1,4,10,0.66,0.33,971.9942776136,970.6708871532,967.9158995222,966.0176806796001,967.7543068748,972.345964397,979.9271391144,970.2983582888,965.3199217488,972.3530262910001,968.2190282593999,951.365158364,True,-0.0038840242593495126
570,10,0.01,10,3600,1.0,0.05,2,4,1,4,10,0.66,0.33,971.9942776136,970.4193391688001,966.202806604,971.6451630396001,971.7499826682,974.9613856398,975.135661866,984.0481826458001,987.2626082532,975.3385715214001,971.6632942297999,939.402903614,True,-0.00034051988928652285
571,10,0.01,10,3600,0.0,0.05,2,4,1,4,1,0.66,0.66,971.9942776136,975.0187288499999,978.5305136929999,989.4067354737999,988.1145400968,981.4256376284,979.1572398103999,976.3168029906001,968.1659090936,973.5337060723999,969.1447916146001,952.401678232,True,-0.0029315872167436073
572,10,0.01,10,3600,1.0,0.05,2,4,1,4,1,0.66,0.66,963.3543285747999,962.4635367182,966.7160481110001,967.788176181,966.6197833024,971.5864292082,973.2340199493999,975.4187526175999,972.1967414796,964.009740099,961.4051435105999,951.659184468,True,-0.0020233314019396952
573,10,0.01,10,3600,0.0,0.05,2,4,1,4,2,0.66,0.66,967.492630554,965.1307999196,969.2478613597999,973.7197557932001,983.0803267668,970.1012373034,981.2223916904001,992.7331067374,1004.5906710412,1010.5052990702001,1010.4856601596,990.343919168,False,0.04443757838339458
574,10,0.01,10,3600,1.0,0.05,2,4,1,4,2,0.66,0.66,968.1175638651999,968.472664779,965.1404548978,965.8631109841999,966.4662696968,973.2062240335999,992.6109061249999,990.7077363648001,981.3925661562,980.2862353124001,987.0097211946,954.465703784,False,0.019514321436307127
575,10,0.01,10,3600,0.0,0.05,2,4,1,4,10,0.66,0.66,968.1175638651999,968.5012477328,966.7462231878001,981.7392215673999,985.3767655872,974.8789289406001,974.0172742968,983.995197403,994.1385493641999,992.2213430677999,990.0642894014,956.5348504359999,False,0.022669483909142106
576,10,0.01,10,3600,1.0,0.05,2,4,1,4,10,0.66,0.66,967.492630554,970.738763583,978.1759664686,988.7407106292,988.2686468584,997.8901557096,992.0153664652,994.5154681074,991.027832419,993.4920300258,991.8040961744,981.0558547,False,0.02512832124259065
577,10,0.01,10,3600,0.0,0.05,4,1,1,4,1,0.33,0.33,962.3578809496,961.546174717,966.108259203,967.3394682018001,975.4117867155999,979.784340419,987.7074255578,989.7016575108,993.3094257147999,1004.8483348351999,1005.7889153906001,990.274950828,False,0.04512981636119069
578,10,0.01,10,3600,1.0,0.05,4,1,1,4,1,0.33,0.33,963.1848287524001,972.7642195468001,975.1957266232,982.3496659642,993.8240583158,988.9547118392,995.7084103781999,994.3246990109999,995.9533993842,990.4621989032,988.6010246011999,978.30725621,False,0.02638766214966349
579,10,0.01,10,3600,0.0,0.05,4,1,1,4,2,0.33,0.33,968.0167521854,965.2192607796,974.737287273,983.1006204304,985.8644918872,988.6303767002,986.8354354850001,983.6159043838001,983.2561295039999,986.7437271674,984.8787860174,950.746449338,False,0.017419154982527038
580,10,0.01,10,3600,1.0,0.05,4,1,1,4,2,0.33,0.33,971.6039969268,971.238118086,958.6580693082,982.418686195,1003.4922836754,1001.997292196,999.6453799216,996.1884199218,986.4418228204,990.42274354,989.2718697402,948.902553714,False,0.018184232330541828
581,10,0.01,10,3600,0.0,0.05,4,1,1,4,10,0.33,0.33,977.0227587494,973.2015107843999,974.3544682646,981.9685708546,981.7965460757999,987.3541246416,982.5773448688,986.5325246418,987.2294338952,981.2160680944,976.692063436,961.214235516,True,-0.0003384724771645401
582,10,0.01,10,3600,1.0,0.05,4,1,1,4,10,0.33,0.33,968.0167521854,970.9038982646,976.5361996278,979.6821846916,989.5924560746,990.8961054896001,983.2072902140001,979.4916832048,977.5833270814001,980.9354812592001,985.5791293856,971.176488204,False,0.0181426376770351
583,10,0.01,10,3600,0.0,0.05,4,1,1,4,1,0.33,0.66,963.1848287524001,972.9302238526001,976.0439616622,978.6492566193999,993.8907626648,990.8246019638,1000.2163107606,995.3757112122,997.3655829905999,1005.7255382917999,1005.8119653370001,987.162445852,False,0.04425644519319754
584,10,0.01,10,3600,1.0,0.05,4,1,1,4,1,0.33,0.66,963.1848287524001,972.7642195468001,975.1957266232,982.3496659642,993.8240583158,988.9547118392,995.7084103781999,994.3246990109999,995.9533993842,990.4621989032,988.6010246011999,978.30725621,False,0.02638766214966349
585,10,0.01,10,3600,0.0,0.05,4,1,1,4,2,0.33,0.66,963.1848287524001,962.730396375,979.9405891634,982.5680130765999,989.7929707338001,994.0803291276,990.3451870498,991.1814788454,1002.7398160053999,997.2540821818,979.5122422428,965.3815882819999,False,0.01695148532556159
586,10,0.01,10,3600,1.0,0.05,4,1,1,4,2,0.33,0.66,971.6039969268,971.238118086,958.6580693082,982.418686195,1003.4922836754,1001.997292196,999.6453799216,996.1884199218,986.4418228204,990.42274354,989.2718697402,948.902553714,False,0.018184232330541828
587,10,0.01,10,3600,0.0,0.05,4,1,1,4,10,0.33,0.66,962.3578809496,960.7569897586,972.630382103,981.6932506594,993.6326609665999,992.1828367321999,995.7217644972,990.8852362038,994.1248023276,994.5241537641999,990.8973258088001,944.09546076,False,0.029655750136361955
588,10,0.01,10,3600,1.0,0.05,4,1,1,4,10,0.33,0.66,968.0167521854,970.9038982646,976.5361996278,979.6821846916,989.5924560746,990.8961054896001,983.2072902140001,979.4916832048,977.5833270814001,980.9354812592001,985.5791293856,971.176488204,False,0.0181426376770351
589,10,0.01,10,3600,0.0,0.05,4,1,1,4,1,0.66,0.33,968.0167521854,971.0564420983999,975.8029820223999,976.8312522894,970.3785668173999,981.2400710512,983.0889132154,981.914685526,978.5352393548001,979.8814197817999,987.8293166026,966.498188488,False,0.020467171019996292
590,10,0.01,10,3600,1.0,0.05,4,1,1,4,1,0.66,0.33,977.0227587494,970.0420381308,970.5511828044,974.824262673,985.0796487358,982.7890758420001,983.7296046988,981.3296366842,986.5815156588,975.7569652956001,980.9326450136001,966.87657674,False,0.004001837448704626
591,10,0.01,10,3600,0.0,0.05,4,1,1,4,2,0.66,0.33,971.6039969268,971.4069081202,962.2131557088,980.371289671,985.9414924693999,991.4362094504,1003.393362367,1017.3748576005999,1014.680027367,1002.3925868399999,1007.647885398,987.365309828,False,0.03709730361876583
592,10,0.01,10,3600,1.0,0.05,4,1,1,4,2,0.66,0.33,977.0227587494,972.4105951486001,975.8602094165999,981.1297116946,983.8650558639999,979.7628697493999,977.1402921514,981.7333261289999,984.2510130816001,978.5621668628,975.6654994638,947.031699436,True,-0.0013891787816052521
593,10,0.01,10,3600,0.0,0.05,4,1,1,4,10,0.66,0.33,963.1848287524001,962.1007546098001,972.6113838006,983.6494977790001,992.0539718172,995.9792948134,993.2940095330001,1000.633105676,993.352089587,990.6545374526,989.9007515432,969.893650922,False,0.027737067687626165
594,10,0.01,10,3600,1.0,0.05,4,1,1,4,10,0.66,0.33,963.1848287524001,961.931842333,970.8713060965999,981.4039021548,987.1819287808,989.2315869618,982.5781275646001,982.0192201676,982.3772515962,978.7863737499999,983.0211691009999,947.12494075,False,0.02059453155454449
595,10,0.01,10,3600,0.0,0.05,4,1,1,4,1,0.66,0.66,963.1848287524001,972.9302238526001,976.0439616622,978.6492566193999,993.8907626648,990.8246019638,1000.2163107606,995.3757112122,997.3655829905999,1005.7255382917999,1005.8119653370001,987.162445852,False,0.04425644519319754
596,10,0.01,10,3600,1.0,0.05,4,1,1,4,1,0.66,0.66,963.1848287524001,972.7642195468001,975.1957266232,982.3496659642,993.8240583158,988.9547118392,995.7084103781999,994.3246990109999,995.9533993842,990.4621989032,988.6010246011999,978.30725621,False,0.02638766214966349
597,10,0.01,10,3600,0.0,0.05,4,1,1,4,2,0.66,0.66,971.6039969268,971.4069081202,962.2131557088,980.371289671,985.9414924693999,991.4362094504,1003.393362367,1017.3748576005999,1014.680027367,1002.3925868399999,1007.647885398,987.365309828,False,0.03709730361876583
598,10,0.01,10,3600,1.0,0.05,4,1,1,4,2,0.66,0.66,962.3578809496,963.6661245664,976.4000425386,985.1422312970001,986.7496558400001,984.2475412786,976.4601270048,978.2746503295999,971.621862927,978.2845501768,979.8195435462,962.573172754,False,0.018144666285030833
599,10,0.01,10,3600,0.0,0.05,4,1,1,4,10,0.66,0.66,968.0167521854,971.2653549068,978.6668140384002,983.1087301342001,983.4226325167999,981.88363503,983.6495737278001,977.7953412310001,977.100200117,979.0072699644,975.3242746706001,965.824093428,False,0.007548962834271743
600,10,0.01,10,3600,1.0,0.05,4,1,1,4,10,0.66,0.66,968.0167521854,970.9038982646,976.5361996278,979.6821846916,989.5924560746,990.8961054896001,983.2072902140001,979.4916832048,977.5833270814001,980.9354812592001,985.5791293856,971.176488204,False,0.0181426376770351
601,10,0.01,10,3600,0.0,0.05,4,2,1,4,1,0.33,0.33,987.2305338837999,983.9907482142,977.3283183789999,972.319547214,1001.4083584780001,1004.2402631752,993.48152856,998.9735488292001,1009.9893097672,1010.6569975176001,1001.9774821302001,973.874888738,False,0.014937694631855791
602,10,0.01,10,3600,1.0,0.05,4,2,1,4,1,0.33,0.33,965.9787382226001,966.6451817569999,974.8430354698,981.1518877475999,981.0757197062,983.1404056202,991.8241705431999,995.0359328044,996.5867766012001,982.5259076472,979.2391486029999,953.691398656,False,0.013727435041478157
603,10,0.01,10,3600,0.0,0.05,4,2,1,4,2,0.33,0.33,965.9787382226001,966.3709615765999,967.0373887856,974.8182192124001,976.5082797476,977.6338538550001,981.9216685664,982.2512541848,977.9462199068,988.1237400102,989.2232216079999,938.928026868,False,0.02406314183288302
604,10,0.01,10,3600,1.0,0.05,4,2,1,4,2,0.33,0.33,987.2305338837999,990.3859256582,982.3538233503999,983.2526657502,981.9902851756,982.0444202704,971.8787353150001,970.996322641,970.79885304,976.8774471295999,978.5091000164,964.415872272,True,-0.008834242426730353
605,10,0.01,10,3600,0.0,0.05,4,2,1,4,10,0.33,0.33,963.3482937276,963.7612326056,966.7607111232,965.8024580382,976.6384028832001,977.7418070442,995.7481885213999,994.408640767,999.9129061460001,996.947325284,1006.968161879,979.135138762,False,0.045279436768000524
606,10,0.01,10,3600,1.0,0.05,4,2,1,4,10,0.33,0.33,965.9787382226001,971.5113436752001,971.3970423848001,978.2376900441999,986.1654071904001,1004.0916049351999,998.1075300975999,1007.9800794016,999.2786713854,988.6608220188,979.1017435524,959.488457666,False,0.01358519065745296
607,10,0.01,10,3600,0.0,0.05,4,2,1,4,1,0.33,0.66,973.1783104108001,969.4610116670001,968.4079896174001,968.3823049279999,972.2132315237999,975.1378440932,975.9559349772001,971.7801223492,980.5029725218001,983.3778003558,982.3669165476,959.28651329,False,0.009441852575733179
608,10,0.01,10,3600,1.0,0.05,4,2,1,4,1,0.33,0.66,987.2305338837999,983.7651473118,974.6008195214001,980.7088860243999,979.9842789748,989.127523693,997.3220493925999,995.8347845676001,997.5463722544,990.425279587,986.1451326372,973.837467682,True,-0.0010994405150029803
609,10,0.01,10,3600,0.0,0.05,4,2,1,4,2,0.33,0.66,973.1783104108001,968.8898984266,972.4261720374,982.4566647149999,989.7656349115999,989.464416408,1001.570756453,998.8877435234001,1001.5393036732,1003.3601430557999,1004.0915740622,978.121948502,False,0.0317652616387954
610,10,0.01,10,3600,1.0,0.05,4,2,1,4,2,0.33,0.66,963.3482937276,956.2943653865999,967.7827602776,979.310664849,984.1340820056,977.7102998246,974.2428777061999,975.6384623261999,975.9495417063999,976.0341950526001,979.4516853658,964.942371722,False,0.016716063902380767
611,10,0.01,10,3600,0.0,0.05,4,2,1,4,10,0.33,0.66,965.9787382226001,971.708618763,972.4455098856,979.6078809925999,980.0428745056,984.7688430842,989.1691419836,991.7120454348,997.9604946342,992.4765082748002,988.2294175131999,955.725887126,False,0.023034336481919916
612,10,0.01,10,3600,1.0,0.05,4,2,1,4,10,0.33,0.66,987.2305338837999,977.8553243656,982.4294713376,989.5967134496001,978.3958422628,983.941991036,986.7728597628,996.6673385015999,997.9215818158,993.1648143750001,995.511936831,978.523072482,False,0.008388519867412025
